,Step,Reward,Total Mean,Total Reward
253,90182,200.0,290.5511811023622,73800.0
254,90424,200.0,290.19607843137254,74000.0
255,90866,500.0,291.015625,74500.0
256,91151,250.0,290.85603112840465,74750.0
257,91803,850.0,293.0232558139535,75600.0
258,92055,250.0,292.85714285714283,75850.0
259,92320,150.0,292.3076923076923,76000.0
260,92795,550.0,293.2950191570881,76550.0
261,93213,550.0,294.2748091603053,77100.0
262,93668,400.0,294.6768060836502,77500.0
263,94049,500.0,295.45454545454544,78000.0
264,94297,350.0,295.66037735849056,78350.0
265,94703,500.0,296.42857142857144,78850.0
266,95248,650.0,297.75280898876406,79500.0
267,95608,300.0,297.76119402985074,79800.0
268,95885,150.0,297.2118959107807,79950.0
269,96220,300.0,297.22222222222223,80250.0
270,96674,600.0,298.33948339483396,80850.0
271,97015,200.0,297.9779411764706,81050.0
272,97325,300.0,297.98534798534797,81350.0
273,97631,350.0,298.17518248175185,81700.0
274,98207,700.0,299.6363636363636,82400.0
275,98608,400.0,300.0,82800.0
276,98829,250.0,299.81949458483757,83050.0
277,99101,350.0,300.0,83400.0
278,99475,350.0,300.17921146953404,83750.0
279,99750,200.0,299.82142857142856,83950.0
280,99982,250.0,299.644128113879,84200.0
281,100235,200.0,299.290780141844,84400.0
282,100500,300.0,299.29328621908127,84700.0
283,100732,200.0,298.943661971831,84900.0
284,101028,250.0,298.7719298245614,85150.0
285,101520,550.0,299.65034965034965,85700.0
286,101811,200.0,299.30313588850174,85900.0
287,102177,400.0,299.65277777777777,86300.0
288,102462,350.0,299.8269896193772,86650.0
289,102738,250.0,299.6551724137931,86900.0
290,103236,750.0,301.20274914089345,87650.0
291,103635,750.0,302.73972602739724,88400.0
292,104045,400.0,303.0716723549488,88800.0
293,104453,550.0,303.91156462585036,89350.0
294,104752,200.0,303.5593220338983,89550.0
295,105069,350.0,303.7162162162162,89900.0
296,105348,250.0,303.5353535353535,90150.0
297,105591,150.0,303.02013422818794,90300.0
298,106038,500.0,303.67892976588627,90800.0
299,106328,150.0,303.1666666666667,90950.0
300,106669,300.0,303.156146179402,91250.0
301,107187,650.0,304.3046357615894,91900.0
302,107566,450.0,304.7854785478548,92350.0
303,107868,300.0,304.76973684210526,92650.0
304,108237,300.0,304.75409836065575,92950.0
305,108570,450.0,305.2287581699346,93400.0
306,109074,600.0,306.18892508143324,94000.0
307,109397,350.0,306.33116883116884,94350.0
308,109632,250.0,306.14886731391584,94600.0
309,110121,650.0,307.258064516129,95250.0
310,110479,400.0,307.55627009646304,95650.0
311,111020,550.0,308.3333333333333,96200.0
312,111293,250.0,308.14696485623006,96450.0
313,111618,450.0,308.5987261146497,96900.0
314,111918,250.0,308.41269841269843,97150.0
315,112229,250.0,308.2278481012658,97400.0
316,112484,200.0,307.8864353312303,97600.0
317,112964,700.0,309.1194968553459,98300.0
318,113634,1000.0,311.2852664576802,99300.0
319,114205,650.0,312.34375,99950.0
320,114469,300.0,312.30529595015577,100250.0
321,114852,300.0,312.2670807453416,100550.0
322,115125,250.0,312.0743034055728,100800.0
323,115498,450.0,312.5,101250.0
324,115903,250.0,312.3076923076923,101500.0
325,116173,100.0,311.65644171779144,101600.0
326,116396,200.0,311.31498470948014,101800.0
327,116681,200.0,310.9756097560976,102000.0
328,117095,350.0,311.09422492401217,102350.0
329,117409,400.0,311.3636363636364,102750.0
330,117715,300.0,311.32930513595164,103050.0
331,117973,200.0,310.99397590361446,103250.0
332,118342,250.0,310.81081081081084,103500.0
333,118767,300.0,310.7784431137725,103800.0
334,119090,300.0,310.74626865671644,104100.0
335,119413,400.0,311.01190476190476,104500.0
336,119701,200.0,310.6824925816024,104700.0
337,120025,350.0,310.79881656804736,105050.0
338,120520,550.0,311.50442477876106,105600.0
339,120960,500.0,312.05882352941177,106100.0
340,121241,300.0,312.02346041055716,106400.0
341,121500,200.0,311.69590643274853,106600.0
342,121911,300.0,311.6618075801749,106900.0
343,122305,500.0,312.2093023255814,107400.0
344,122786,550.0,312.8985507246377,107950.0
345,123144,350.0,313.0057803468208,108300.0
346,123623,650.0,313.97694524495677,108950.0
347,124084,350.0,314.08045977011494,109300.0
348,124372,250.0,313.8968481375358,109550.0
349,124651,250.0,313.7142857142857,109800.0
350,125018,400.0,313.960113960114,110200.0
351,125458,400.0,314.20454545454544,110600.0
352,125711,150.0,313.73937677053823,110750.0
353,125982,350.0,313.84180790960454,111100.0
354,126290,350.0,313.943661971831,111450.0
355,126709,450.0,314.3258426966292,111900.0
356,127007,300.0,314.2857142857143,112200.0
357,127270,200.0,313.9664804469274,112400.0
358,127666,350.0,314.066852367688,112750.0
359,127938,200.0,313.75,112950.0
