,Step,Reward,Total Mean,Total Reward
276,95414,150.0,295.6678700361011,81900.0
277,95674,250.0,295.50359712230215,82150.0
278,96161,600.0,296.59498207885304,82750.0
279,96470,300.0,296.60714285714283,83050.0
280,96898,500.0,297.33096085409255,83550.0
281,97204,400.0,297.6950354609929,83950.0
282,97587,500.0,298.40989399293284,84450.0
283,97984,250.0,298.23943661971833,84700.0
284,98331,400.0,298.5964912280702,85100.0
285,98641,200.0,298.25174825174827,85300.0
286,98999,350.0,298.4320557491289,85650.0
287,99469,700.0,299.8263888888889,86350.0
288,99821,350.0,300.0,86700.0
289,100090,250.0,299.82758620689657,86950.0
290,100352,250.0,299.65635738831617,87200.0
291,100637,200.0,299.3150684931507,87400.0
292,101040,200.0,298.97610921501706,87600.0
293,101535,350.0,299.1496598639456,87950.0
294,101833,250.0,298.9830508474576,88200.0
295,102172,400.0,299.3243243243243,88600.0
296,102480,250.0,299.15824915824913,88850.0
297,102778,350.0,299.3288590604027,89200.0
298,103050,200.0,298.9966555183947,89400.0
299,103447,350.0,299.1666666666667,89750.0
300,104093,700.0,300.4983388704319,90450.0
301,104509,550.0,301.3245033112583,91000.0
302,104997,650.0,302.4752475247525,91650.0
303,105360,400.0,302.79605263157896,92050.0
304,105669,300.0,302.78688524590166,92350.0
305,106060,450.0,303.26797385620915,92800.0
306,106649,800.0,304.885993485342,93600.0
307,106969,450.0,305.35714285714283,94050.0
308,107313,500.0,305.9870550161812,94550.0
309,107620,300.0,305.96774193548384,94850.0
310,108042,500.0,306.59163987138265,95350.0
311,108379,250.0,306.4102564102564,95600.0
312,108706,300.0,306.3897763578275,95900.0
313,109021,300.0,306.36942675159236,96200.0
314,109355,350.0,306.5079365079365,96550.0
315,109735,400.0,306.80379746835445,96950.0
316,109971,300.0,306.782334384858,97250.0
317,110398,700.0,308.0188679245283,97950.0
318,110625,200.0,307.6802507836991,98150.0
319,111123,400.0,307.96875,98550.0
320,111404,400.0,308.25545171339564,98950.0
321,111730,500.0,308.85093167701865,99450.0
322,112219,450.0,309.2879256965944,99900.0
323,112615,550.0,310.0308641975309,100450.0
324,113060,450.0,310.46153846153845,100900.0
325,113342,250.0,310.2760736196319,101150.0
326,113697,400.0,310.55045871559633,101550.0
327,113981,350.0,310.6707317073171,101900.0
328,114533,600.0,311.5501519756839,102500.0
329,114810,250.0,311.3636363636364,102750.0
330,115274,800.0,312.8398791540786,103550.0
331,115730,500.0,313.40361445783134,104050.0
332,115997,50.0,312.6126126126126,104100.0
333,116279,250.0,312.4251497005988,104350.0
334,116639,300.0,312.3880597014925,104650.0
335,116932,250.0,312.20238095238096,104900.0
336,117345,600.0,313.05637982195844,105500.0
337,117626,150.0,312.5739644970414,105650.0
338,118046,600.0,313.4218289085546,106250.0
339,118567,800.0,314.8529411764706,107050.0
340,118885,350.0,314.95601173020526,107400.0
341,119143,350.0,315.05847953216374,107750.0
342,119409,300.0,315.01457725947523,108050.0
343,119687,300.0,314.97093023255815,108350.0
344,120016,400.0,315.2173913043478,108750.0
345,120281,200.0,314.88439306358384,108950.0
346,120560,350.0,314.98559077809796,109300.0
347,120840,150.0,314.51149425287355,109450.0
348,121309,400.0,314.756446991404,109850.0
349,121566,200.0,314.42857142857144,110050.0
350,121842,300.0,314.3874643874644,110350.0
351,122272,350.0,314.4886363636364,110700.0
352,122614,300.0,314.4475920679887,111000.0
353,122890,250.0,314.26553672316385,111250.0
354,123373,700.0,315.3521126760563,111950.0
355,123794,500.0,315.8707865168539,112450.0
356,124318,500.0,316.38655462184875,112950.0
357,124643,450.0,316.75977653631287,113400.0
358,124981,400.0,316.991643454039,113800.0
359,125254,250.0,316.80555555555554,114050.0
360,125760,450.0,317.1745152354571,114500.0
361,126411,950.0,318.9226519337017,115450.0
362,126699,250.0,318.732782369146,115700.0
363,127048,400.0,318.95604395604397,116100.0
364,127433,350.0,319.041095890411,116450.0
365,127696,300.0,318.9890710382514,116750.0
366,127952,250.0,318.80108991825614,117000.0
367,128246,350.0,318.8858695652174,117350.0
368,128689,400.0,319.1056910569106,117750.0
369,128992,250.0,318.9189189189189,118000.0
370,129293,300.0,318.8679245283019,118300.0
371,129723,600.0,319.6236559139785,118900.0
372,130120,550.0,320.2412868632708,119450.0
373,130440,350.0,320.32085561497325,119800.0
374,130724,150.0,319.8666666666667,119950.0
375,130991,200.0,319.54787234042556,120150.0
376,131331,450.0,319.893899204244,120600.0
377,131706,300.0,319.8412698412698,120900.0
378,132657,1000.0,321.6358839050132,121900.0
379,133118,550.0,322.2368421052632,122450.0
380,133443,250.0,322.0472440944882,122700.0
381,133674,100.0,321.4659685863874,122800.0
382,134013,250.0,321.2793733681462,123050.0
383,134301,350.0,321.3541666666667,123400.0
384,134584,200.0,321.038961038961,123600.0
385,134795,150.0,320.5958549222798,123750.0
386,135073,250.0,320.4134366925065,124000.0
387,135450,550.0,321.00515463917526,124550.0
388,135797,400.0,321.2082262210797,124950.0
389,136058,250.0,321.02564102564105,125200.0
390,136291,200.0,320.7161125319693,125400.0
391,136638,300.0,320.66326530612247,125700.0
392,137180,450.0,320.99236641221376,126150.0
393,137412,200.0,320.6852791878173,126350.0
394,137715,300.0,320.63291139240505,126650.0
395,137990,250.0,320.45454545454544,126900.0
396,138235,350.0,320.5289672544081,127250.0
397,138906,600.0,321.23115577889445,127850.0
398,139209,200.0,320.9273182957393,128050.0
399,139651,550.0,321.5,128600.0
400,140099,550.0,322.06982543640896,129150.0
401,140420,250.0,321.8905472636816,129400.0
402,140648,100.0,321.3399503722084,129500.0
403,141156,400.0,321.53465346534654,129900.0
404,141481,400.0,321.7283950617284,130300.0
405,141929,450.0,322.04433497536945,130750.0
406,142267,300.0,321.990171990172,131050.0
407,142826,550.0,322.54901960784315,131600.0
408,143147,300.0,322.49388753056235,131900.0
409,143584,600.0,323.1707317073171,132500.0
410,143842,250.0,322.992700729927,132750.0
411,144201,300.0,322.93689320388347,133050.0
412,144473,250.0,322.7602905569007,133300.0
413,144712,250.0,322.5845410628019,133550.0
414,144984,300.0,322.5301204819277,133850.0
415,145463,500.0,322.9567307692308,134350.0
416,146074,500.0,323.38129496402877,134850.0
417,146517,450.0,323.6842105263158,135300.0
418,146864,450.0,323.9856801909308,135750.0
419,147170,350.0,324.04761904761904,136100.0
420,147547,500.0,324.46555819477436,136600.0
421,147864,350.0,324.5260663507109,136950.0
422,148550,850.0,325.7683215130024,137800.0
423,149092,600.0,326.41509433962267,138400.0
424,149442,400.0,326.5882352941176,138800.0
425,149783,400.0,326.76056338028167,139200.0
