,Reward,Total Mean,Total Reward
1458,450.0,313.1254283755997,456850.0
1459,100.0,312.97945205479454,456950.0
1460,350.0,313.0047912388775,457300.0
1461,450.0,313.0984952120383,457750.0
1462,100.0,312.95283663704714,457850.0
1463,400.0,313.01229508196724,458250.0
1464,300.0,313.00341296928326,458550.0
1465,200.0,312.9263301500682,458750.0
1466,500.0,313.0538513974097,459250.0
1467,550.0,313.21525885558583,459800.0
1468,650.0,313.4445200816882,460450.0
1469,50.0,313.265306122449,460500.0
1470,150.0,313.1543167912984,460650.0
1471,350.0,313.17934782608694,461000.0
1472,200.0,313.102511880516,461200.0
1473,700.0,313.3649932157395,461900.0
1474,150.0,313.2542372881356,462050.0
1475,200.0,313.17750677506774,462250.0
1476,150.0,313.0670277589709,462400.0
1477,350.0,313.09201623815966,462750.0
1478,100.0,312.947937795808,462850.0
1479,350.0,312.97297297297297,463200.0
1480,600.0,313.16677920324105,463800.0
1481,400.0,313.225371120108,464200.0
1482,400.0,313.28388401888066,464600.0
1483,250.0,313.2412398921833,464850.0
1484,450.0,313.3333333333333,465300.0
1485,300.0,313.3243606998654,465600.0
1486,400.0,313.3826496301278,466000.0
1487,700.0,313.64247311827955,466700.0
1488,350.0,313.6668905305574,467050.0
1489,350.0,313.69127516778525,467400.0
1490,250.0,313.6485580147552,467650.0
1491,400.0,313.70643431635386,468050.0
1492,250.0,313.66376423308776,468300.0
1493,550.0,313.8219544846051,468850.0
1494,650.0,314.04682274247494,469500.0
1495,250.0,314.00401069518716,469750.0
1496,150.0,313.8944555778223,469900.0
1497,450.0,313.9853137516689,470350.0
1498,150.0,313.87591727818545,470500.0
1499,350.0,313.9,470850.0
1500,700.0,314.1572285143238,471550.0
1501,150.0,314.0479360852197,471700.0
1502,350.0,314.07185628742513,472050.0
1503,300.0,314.0625,472350.0
1504,500.0,314.1860465116279,472850.0
1505,550.0,314.3426294820717,473400.0
1506,750.0,314.6317186463172,474150.0
1507,650.0,314.85411140583557,474800.0
1508,750.0,315.14247846255796,475550.0
1509,500.0,315.26490066225165,476050.0
1510,550.0,315.4202514890801,476600.0
1511,500.0,315.54232804232805,477100.0
1512,300.0,315.5320555188367,477400.0
1513,250.0,315.4887714663144,477650.0
1514,250.0,315.44554455445547,477900.0
1515,450.0,315.53430079155675,478350.0
1516,650.0,315.7547791694133,479000.0
1517,250.0,315.7114624505929,479250.0
1518,500.0,315.83278472679393,479750.0
1519,250.0,315.7894736842105,480000.0
1520,800.0,316.1078238001315,480800.0
1521,100.0,315.9658344283837,480900.0
1522,250.0,315.9225213394616,481150.0
1523,800.0,316.24015748031496,481950.0
1524,250.0,316.1967213114754,482200.0
1525,350.0,316.218872870249,482550.0
1526,250.0,316.17550753110675,482800.0
1527,700.0,316.4267015706806,483500.0
1528,100.0,316.28515369522563,483600.0
1529,150.0,316.1764705882353,483750.0
1530,450.0,316.263879817113,484200.0
1531,750.0,316.54699738903395,484950.0
1532,500.0,316.6666666666667,485450.0
1533,600.0,316.851368970013,486050.0
1534,50.0,316.67752442996743,486100.0
1535,250.0,316.6341145833333,486350.0
1536,250.0,316.590761223162,486600.0
1537,300.0,316.57997399219767,486900.0
1538,550.0,316.7316439246264,487450.0
1539,350.0,316.75324675324674,487800.0
1540,200.0,316.67748215444516,488000.0
1541,200.0,316.6018158236057,488200.0
1542,300.0,316.59105638366816,488500.0
1543,350.0,316.6126943005181,488850.0
1544,500.0,316.7313915857605,489350.0
1545,450.0,316.8175937904269,489800.0
1546,700.0,317.06528765352294,490500.0
1547,350.0,317.0865633074935,490850.0
1548,300.0,317.0755326016785,491150.0
1549,350.0,317.0967741935484,491500.0
1550,550.0,317.2469374597034,492050.0
1551,200.0,317.17139175257734,492250.0
1552,200.0,317.0959433354797,492450.0
1553,250.0,317.0527670527671,492700.0
1554,100.0,316.9131832797428,492800.0
1555,700.0,317.15938303341903,493500.0
1556,450.0,317.2447013487476,493950.0
1557,450.0,317.32991014120665,494400.0
1558,250.0,317.2867222578576,494650.0
1559,200.0,317.21153846153845,494850.0
1560,300.0,317.2005124919923,495150.0
1561,650.0,317.4135723431498,495800.0
1562,450.0,317.4984005118362,496250.0
1563,400.0,317.55115089514067,496650.0
1564,250.0,317.50798722044726,496900.0
1565,150.0,317.4010217113665,497050.0
1566,50.0,317.230376515635,497100.0
1567,450.0,317.3150510204082,497550.0
1568,250.0,317.2721478648821,497800.0
1569,150.0,317.1656050955414,497950.0
1570,400.0,317.2183322724379,498350.0
1571,100.0,317.08015267175574,498450.0
1572,250.0,317.03750794659885,498700.0
1573,550.0,317.1855146124523,499250.0
1574,400.0,317.23809523809524,499650.0
1575,50.0,317.06852791878174,499700.0
1576,200.0,316.99429296131893,499900.0
1577,550.0,317.14195183776934,500450.0
1578,500.0,317.2577580747308,500950.0
1579,500.0,317.373417721519,501450.0
1580,100.0,317.235926628716,501550.0
1581,200.0,317.1618204804046,501750.0
1582,500.0,317.27732154137715,502250.0
1583,500.0,317.3926767676768,502750.0
1584,700.0,317.6340694006309,503450.0
1585,250.0,317.59142496847414,503700.0
1586,100.0,317.4543163201008,503800.0
1587,400.0,317.5062972292192,504200.0
1588,600.0,317.6840780365009,504800.0
1589,100.0,317.54716981132077,504900.0
1590,300.0,317.5361407919547,505200.0
1591,350.0,317.5565326633166,505550.0
1592,100.0,317.41996233521655,505650.0
1593,200.0,317.3462986198243,505850.0
1594,650.0,317.55485893416926,506500.0
1595,300.0,317.5438596491228,506800.0
1596,250.0,317.50156543519097,507050.0
1597,600.0,317.67834793491863,507650.0
1598,250.0,317.63602251407127,507900.0
1599,300.0,317.625,508200.0
1600,500.0,317.73891317926297,508700.0
1601,250.0,317.69662921348316,508950.0
1602,100.0,317.56082345602,509050.0
1603,150.0,317.4563591022444,509200.0
1604,450.0,317.53894080996884,509650.0
1605,200.0,317.4657534246575,509850.0
1606,250.0,317.42377100186684,510100.0
1607,250.0,317.3818407960199,510350.0
1608,150.0,317.27781230578,510500.0
1609,400.0,317.32919254658384,510900.0
1610,300.0,317.3184357541899,511200.0
1611,450.0,317.40074441687347,511650.0
1612,300.0,317.38995660260383,511950.0
1613,300.0,317.3791821561338,512250.0
1614,300.0,317.36842105263156,512550.0
1615,350.0,317.38861386138615,512900.0
1616,250.0,317.3469387755102,513150.0
1617,200.0,317.274412855377,513350.0
1618,200.0,317.20197652872145,513550.0
1619,250.0,317.1604938271605,513800.0
1620,350.0,317.1807526218384,514150.0
1621,300.0,317.17016029593094,514450.0
1622,800.0,317.4676524953789,515250.0
1623,300.0,317.4568965517241,515550.0
1624,400.0,317.5076923076923,515950.0
1625,250.0,317.4661746617466,516200.0
1626,100.0,317.33251382913335,516300.0
1627,200.0,317.26044226044223,516500.0
1628,400.0,317.31123388581955,516900.0
1629,200.0,317.23926380368096,517100.0
1630,200.0,317.16738197424894,517300.0
1631,400.0,317.21813725490193,517700.0
1632,300.0,317.2075933864054,518000.0
1633,100.0,317.0746634026928,518100.0
1634,100.0,316.9418960244648,518200.0
1635,150.0,316.8398533007335,518350.0
1636,350.0,316.8601099572389,518700.0
1637,100.0,316.7277167277167,518800.0
1638,350.0,316.74801708358757,519150.0
1639,100.0,316.6158536585366,519250.0
1640,200.0,316.54478976234003,519450.0
1641,200.0,316.4738124238733,519650.0
1642,50.0,316.31162507608036,519700.0
1643,50.0,316.14963503649636,519750.0
1644,100.0,316.0182370820669,519850.0
1645,400.0,316.0692588092345,520250.0
1646,650.0,316.27200971463265,520900.0
1647,650.0,316.4745145631068,521550.0
1648,150.0,316.37355973317165,521700.0
1649,250.0,316.3333333333333,521950.0
1650,350.0,316.35372501514235,522300.0
1651,250.0,316.3135593220339,522550.0
1652,200.0,316.2431941923775,522750.0
1653,200.0,316.17291414752117,522950.0
1654,500.0,316.28398791540786,523450.0
1655,50.0,316.1231884057971,523500.0
1656,650.0,316.32468316234156,524150.0
1657,200.0,316.25452352231605,524350.0
1658,500.0,316.36528028933094,524850.0
1659,450.0,316.4457831325301,525300.0
1660,550.0,316.5863937387116,525850.0
1661,200.0,316.51624548736464,526050.0
1662,250.0,316.4762477450391,526300.0
1663,650.0,316.6766826923077,526950.0
1664,150.0,316.5765765765766,527100.0
1665,100.0,316.44657863145255,527200.0
1666,500.0,316.55668866226756,527700.0
1667,350.0,316.57673860911274,528050.0
1668,100.0,316.4469742360695,528150.0
1669,100.0,316.31736526946105,528250.0
1670,200.0,316.24775583482943,528450.0
1671,450.0,316.32775119617224,528900.0
1672,300.0,316.31799163179915,529200.0
1673,750.0,316.57706093189967,529950.0
1674,300.0,316.56716417910445,530250.0
1675,400.0,316.6169451073986,530650.0
1676,400.0,316.6666666666667,531050.0
1677,50.0,316.507747318236,531100.0
1678,250.0,316.46813579511615,531350.0
1679,250.0,316.42857142857144,531600.0
1680,400.0,316.47828673408685,532000.0
1681,100.0,316.3495838287753,532100.0
1682,150.0,316.25074272133094,532250.0
1683,200.0,316.18171021377674,532450.0
1684,100.0,316.053412462908,532550.0
1685,400.0,316.1032028469751,532950.0
1686,250.0,316.0640189685833,533200.0
1687,150.0,315.9656398104265,533350.0
1688,350.0,315.98579040852576,533700.0
1689,100.0,315.85798816568047,533800.0
1690,100.0,315.7303370786517,533900.0
1691,500.0,315.83924349881795,534400.0
1692,450.0,315.91848789131717,534850.0
1693,200.0,315.8500590318772,535050.0
1694,500.0,315.9587020648967,535550.0
1695,150.0,315.8608490566038,535700.0
1696,150.0,315.7631113730112,535850.0
1697,50.0,315.60659599528856,535900.0
1698,500.0,315.71512654502646,536400.0
1699,150.0,315.61764705882354,536550.0
1700,100.0,315.49088771310994,536650.0
1701,700.0,315.716803760282,537350.0
1702,500.0,315.8250146799765,537850.0
1703,350.0,315.84507042253523,538200.0
1704,500.0,315.9530791788856,538700.0
1705,500.0,316.0609613130129,539200.0
1706,500.0,316.16871704745165,539700.0
1707,900.0,316.5105386416862,540600.0
1708,250.0,316.47162083089523,540850.0
1709,300.0,316.46198830409355,541150.0
1710,550.0,316.59848042080654,541700.0
1711,450.0,316.6764018691589,542150.0
1712,150.0,316.579100992411,542300.0
1713,150.0,316.48191365227535,542450.0
1714,300.0,316.4723032069971,542750.0
1715,150.0,316.3752913752914,542900.0
1716,500.0,316.48223645894,543400.0
1717,250.0,316.44353899883583,543650.0
1718,250.0,316.40488656195464,543900.0
1719,450.0,316.4825581395349,544350.0
1720,300.0,316.4729808251017,544650.0
1721,350.0,316.4924506387921,545000.0
1722,950.0,316.8601276842716,545950.0
1723,250.0,316.82134570765663,546200.0
1724,350.0,316.84057971014494,546550.0
1725,150.0,316.74391657010426,546700.0
1726,200.0,316.67631731326,546900.0
1727,450.0,316.75347222222223,547350.0
1728,400.0,316.80161943319837,547750.0
1729,350.0,316.8208092485549,548100.0
1730,250.0,316.78220681686884,548350.0
1731,200.0,316.7147806004619,548550.0
1732,50.0,316.5608770917484,548600.0
1733,150.0,316.4648212226067,548750.0
1734,550.0,316.5994236311239,549300.0
1735,100.0,316.4746543778802,549400.0
1736,500.0,316.580310880829,549900.0
1737,100.0,316.45569620253167,550000.0
1738,250.0,316.41748131109836,550250.0
1739,100.0,316.2931034482759,550350.0
1740,300.0,316.2837449741528,550650.0
1741,300.0,316.2743972445465,550950.0
1742,200.0,316.20768789443486,551150.0
1743,950.0,316.5711009174312,552100.0
1744,150.0,316.4756446991404,552250.0
1745,50.0,316.3230240549828,552300.0
1746,400.0,316.3709215798512,552700.0
1747,300.0,316.3615560640732,553000.0
1748,500.0,316.4665523156089,553500.0
1749,100.0,316.34285714285716,553600.0
1750,50.0,316.19074814391774,553650.0
1751,400.0,316.23858447488584,554050.0
1752,50.0,316.0867084997148,554100.0
1753,450.0,316.1630558722919,554550.0
1754,250.0,316.1253561253561,554800.0
1755,50.0,315.97380410022777,554850.0
1756,250.0,315.9362549800797,555100.0
1757,50.0,315.7849829351536,555150.0
1758,500.0,315.8897100625355,555650.0
1759,600.0,316.0511363636364,556250.0
1760,450.0,316.12720045428733,556700.0
1761,300.0,316.1180476730988,557000.0
1762,350.0,316.13726602382303,557350.0
1763,550.0,316.26984126984127,557900.0
1764,250.0,316.23229461756375,558150.0
1765,200.0,316.16647791619476,558350.0
1766,550.0,316.2988115449915,558900.0
1767,150.0,316.2047511312217,559050.0
1768,300.0,316.19559072922556,559350.0
1769,600.0,316.35593220338984,559950.0
1770,300.0,316.3466967814794,560250.0
1771,350.0,316.36568848758463,560600.0
1772,200.0,316.30005640157924,560800.0
1773,250.0,316.26268320180384,561050.0
1774,450.0,316.3380281690141,561500.0
1775,350.0,316.35698198198196,561850.0
1776,250.0,316.31963984243106,562100.0
1777,450.0,316.3948256467942,562550.0
1778,250.0,316.3575042158516,562800.0
1779,550.0,316.4887640449438,563350.0
1780,150.0,316.3952835485682,563500.0
1781,550.0,316.5263748597082,564050.0
1782,50.0,316.3768928771733,564100.0
1783,600.0,316.5358744394619,564700.0
1784,250.0,316.4985994397759,564950.0
1785,500.0,316.6013437849944,565450.0
1786,200.0,316.53609401231114,565650.0
1787,400.0,316.582774049217,566050.0
1788,100.0,316.4617104527669,566150.0
1789,350.0,316.4804469273743,566500.0
1790,800.0,316.750418760469,567300.0
1791,600.0,316.90848214285717,567900.0
1792,550.0,317.03848298940324,568450.0
1793,250.0,317.0011148272018,568700.0
1794,150.0,316.908077994429,568850.0
1795,150.0,316.815144766147,569000.0
1796,50.0,316.6666666666667,569050.0
1797,200.0,316.60177975528364,569250.0
1798,50.0,316.45358532518065,569300.0
1799,400.0,316.5,569700.0
1800,500.0,316.60188784008886,570200.0
1801,550.0,316.73140954495005,570750.0
1802,700.0,316.94398225180254,571450.0
1803,250.0,316.9068736141907,571700.0
1804,400.0,316.95290858725764,572100.0
1805,150.0,316.86046511627904,572250.0
1806,300.0,316.8511344770338,572550.0
1807,350.0,316.8694690265487,572900.0
1808,150.0,316.7772249861802,573050.0
1809,50.0,316.62983425414365,573100.0
1810,700.0,316.84152401987853,573800.0
1811,400.0,316.887417218543,574200.0
1812,550.0,317.0159955874242,574750.0
1813,100.0,316.89636163175305,574850.0
1814,250.0,316.8595041322314,575100.0
1815,200.0,316.795154185022,575300.0
1816,200.0,316.7308750687947,575500.0
1817,150.0,316.6391639163916,575650.0
1818,450.0,316.71247938427706,576100.0
1819,150.0,316.6208791208791,576250.0
1820,250.0,316.58429434376717,576500.0
1821,350.0,316.602634467618,576850.0
1822,50.0,316.4563905650027,576900.0
1823,400.0,316.50219298245617,577300.0
1824,400.0,316.54794520547944,577700.0
1825,250.0,316.51150054764514,577950.0
1826,350.0,316.5298303229338,578300.0
1827,200.0,316.4660831509847,578500.0
1828,150.0,316.37506834335704,578650.0
1829,100.0,316.2568306010929,578750.0
1830,450.0,316.32987438558166,579200.0
1831,150.0,316.23908296943233,579350.0
1832,250.0,316.20294599018,579600.0
1833,50.0,316.0577971646674,579650.0
1834,500.0,316.15803814713894,580150.0
1835,350.0,316.1764705882353,580500.0
1836,100.0,316.0587915078933,580600.0
1837,300.0,316.0500544069641,580900.0
1838,550.0,316.17727025557366,581450.0
1839,350.0,316.19565217391306,581800.0
1840,350.0,316.21401412275935,582150.0
1841,500.0,316.313789359392,582650.0
1842,100.0,316.1964188822572,582750.0
1843,450.0,316.2689804772234,583200.0
1844,300.0,316.260162601626,583500.0
1845,350.0,316.27843986998914,583850.0
1846,150.0,316.1884136437466,584000.0
1847,600.0,316.34199134199133,584600.0
1848,100.0,316.2249864791779,584700.0
1849,100.0,316.1081081081081,584800.0
1850,650.0,316.28849270664506,585450.0
1851,400.0,316.33369330453564,585850.0
1852,100.0,316.21694549379384,585950.0
1853,300.0,316.2081984897519,586250.0
1854,350.0,316.22641509433964,586600.0
1855,250.0,316.1907327586207,586850.0
1856,150.0,316.10123855681206,587000.0
1857,600.0,316.25403659849303,587600.0
1858,450.0,316.3259817105971,588050.0
1859,250.0,316.2903225806452,588300.0
1860,350.0,316.3084363245567,588650.0
1861,100.0,316.19226638023633,588750.0
1862,250.0,316.15673644659154,589000.0
1863,400.0,316.20171673819743,589400.0
1864,450.0,316.2734584450402,589850.0
1865,150.0,316.18435155412647,590000.0
1866,50.0,316.04177825388325,590050.0
1867,500.0,316.1402569593148,590550.0
1868,300.0,316.131621187801,590850.0
1869,300.0,316.1229946524064,591150.0
1870,850.0,316.40833778727955,592000.0
1871,400.0,316.45299145299145,592400.0
1872,150.0,316.3641217298452,592550.0
1873,700.0,316.56883671291354,593250.0
1874,250.0,316.53333333333336,593500.0
1875,300.0,316.52452025586354,593800.0
1876,100.0,316.40916355887055,593900.0
1877,150.0,316.3205537806177,594050.0
1878,150.0,316.2320383182544,594200.0
1879,450.0,316.3031914893617,594650.0
1880,350.0,316.32110579479,595000.0
1881,400.0,316.365568544102,595400.0
1882,550.0,316.4896441848115,595950.0
1883,600.0,316.640127388535,596550.0
1884,150.0,316.55172413793105,596700.0
1885,200.0,316.4899257688229,596900.0
1886,500.0,316.58717541070484,597400.0
1887,250.0,316.551906779661,597650.0
1888,300.0,316.5431445209105,597950.0
1889,50.0,316.4021164021164,598000.0
1890,450.0,316.4727657324167,598450.0
1891,450.0,316.5433403805497,598900.0
1892,550.0,316.6666666666667,599450.0
1893,400.0,316.71066525871174,599850.0
1894,650.0,316.88654353562004,600500.0
1895,150.0,316.79852320675104,600650.0
1896,400.0,316.84238270954137,601050.0
1897,350.0,316.8598524762908,601400.0
1898,250.0,316.82464454976304,601650.0
1899,250.0,316.7894736842105,601900.0
1900,600.0,316.93845344555496,602500.0
1901,500.0,317.0347003154574,603000.0
1902,150.0,316.9469259064635,603150.0
1903,550.0,317.0693277310924,603700.0
1904,600.0,317.2178477690289,604300.0
1905,300.0,317.208814270724,604600.0
1906,300.0,317.1997902464604,604900.0
1907,250.0,317.164570230608,605150.0
1908,550.0,317.2865374541645,605700.0
1909,150.0,317.19895287958116,605850.0
1910,450.0,317.2684458398744,606300.0
1911,200.0,317.2071129707113,606500.0
1912,250.0,317.1719811813905,606750.0
1913,350.0,317.1891327063741,607100.0
1914,400.0,317.23237597911225,607500.0
1915,400.0,317.2755741127349,607900.0
1916,350.0,317.2926447574335,608250.0
1917,300.0,317.28362877997915,608550.0
1918,450.0,317.35278791037,609000.0
1919,50.0,317.2135416666667,609050.0
1920,50.0,317.0744403956273,609100.0
1921,300.0,317.0655567117586,609400.0
1922,250.0,317.0306812272491,609650.0
1923,850.0,317.3076923076923,610500.0
1924,250.0,317.27272727272725,610750.0
1925,600.0,317.4195223260644,611350.0
1926,300.0,317.41048261546445,611650.0
1927,500.0,317.5051867219917,612150.0
1928,650.0,317.67755313634007,612800.0
1929,200.0,317.6165803108808,613000.0
1930,250.0,317.5815639564992,613250.0
1931,700.0,317.77950310559004,613950.0
1932,350.0,317.7961717537506,614300.0
1933,300.0,317.78697001034124,614600.0
1934,350.0,317.8036175710594,614950.0
1935,300.0,317.7944214876033,615250.0
1936,100.0,317.6819824470831,615350.0
1937,200.0,317.6212590299278,615550.0
1938,250.0,317.5863847343992,615800.0
1939,300.0,317.5773195876289,616100.0
1940,250.0,317.54250386398763,616350.0
1941,300.0,317.53347064881564,616650.0
1942,150.0,317.44724652599075,616800.0
1943,500.0,317.5411522633745,617300.0
1944,300.0,317.53213367609254,617600.0
1945,350.0,317.54881808838644,617950.0
1946,200.0,317.4884437596302,618150.0
1947,600.0,317.6334702258727,618750.0
1948,250.0,317.5987685992817,619000.0
1949,200.0,317.53846153846155,619200.0
1950,100.0,317.42696053305997,619300.0
1951,400.0,317.469262295082,619700.0
1952,350.0,317.4859190988223,620050.0
1953,200.0,317.4257932446264,620250.0
1954,200.0,317.36572890025576,620450.0
1955,1050.0,317.7402862985685,621500.0
1956,250.0,317.7056719468574,621750.0
1957,150.0,317.6200204290092,621900.0
1958,100.0,317.5089331291475,622000.0
1959,250.0,317.4744897959184,622250.0
1960,550.0,317.5930647628761,622800.0
1961,150.0,317.50764525993884,622950.0
1962,500.0,317.6006113092206,623450.0
1963,300.0,317.59164969450103,623750.0
1964,400.0,317.63358778625957,624150.0
1965,450.0,317.7009155645982,624600.0
1966,300.0,317.691916624301,624900.0
1967,350.0,317.7083333333333,625250.0
1968,500.0,317.80091416962927,625750.0
1969,200.0,317.74111675126903,625950.0
1970,500.0,317.8335870116692,626450.0
1971,800.0,318.07809330628805,627250.0
1972,400.0,318.11961479979726,627650.0
1973,150.0,318.03444782168185,627800.0
1974,150.0,317.9493670886076,627950.0
1975,400.0,317.9908906882591,628350.0
1976,300.0,317.98179059180575,628650.0
1977,350.0,317.9979777553084,629000.0
1978,400.0,318.03941384537643,629400.0
1979,200.0,317.979797979798,629600.0
1980,300.0,317.9707218576477,629900.0
1981,250.0,317.9364278506559,630150.0
1982,350.0,317.95259707513867,630500.0
1983,500.0,318.0443548387097,631000.0
1984,300.0,318.0352644836272,631300.0
1985,50.0,317.90030211480365,631350.0
1986,400.0,317.9416205334675,631750.0
1987,650.0,318.1086519114688,632400.0
1988,250.0,318.07440925087985,632650.0
1989,450.0,318.14070351758795,633100.0
1990,700.0,318.33249623304874,633800.0
1991,300.0,318.32329317269074,634100.0
1992,400.0,318.3642749623683,634500.0
1993,350.0,318.3801404212638,634850.0
1994,450.0,318.44611528822054,635300.0
1995,250.0,318.41182364729457,635550.0
1996,450.0,318.4777165748623,636000.0
1997,50.0,318.34334334334335,636050.0
1998,50.0,318.20910455227613,636100.0
1999,550.0,318.325,636650.0
2000,200.0,318.26586706646674,636850.0
2001,600.0,318.4065934065934,637450.0
2002,400.0,318.4473290064903,637850.0
2003,750.0,318.6626746506986,638600.0
2004,300.0,318.6533665835411,638900.0
2005,250.0,318.6191425722831,639150.0
2006,100.0,318.5102142501246,639250.0
2007,150.0,318.42629482071715,639400.0
2008,400.0,318.4668989547038,639800.0
2009,400.0,318.5074626865672,640200.0
2010,500.0,318.5977125808056,640700.0
2011,400.0,318.63817097415506,641100.0
2012,450.0,318.70342771982115,641550.0
2013,250.0,318.669314796425,641800.0
2014,350.0,318.6848635235732,642150.0
2015,450.0,318.75,642600.0
2016,450.0,318.815071888944,643050.0
2017,250.0,318.78097125867197,643300.0
2018,250.0,318.7469044081228,643550.0
2019,150.0,318.66336633663366,643700.0
2020,250.0,318.62939139040077,643950.0
2021,250.0,318.59545004945596,644200.0
2022,500.0,318.6851211072664,644700.0
2023,550.0,318.7994071146245,645250.0
2024,300.0,318.7901234567901,645550.0
2025,300.0,318.78084896347485,645850.0
2026,200.0,318.7222496299951,646050.0
2027,400.0,318.76232741617355,646450.0
2028,300.0,318.75308033514045,646750.0
2029,100.0,318.6453201970443,646850.0
2030,350.0,318.66075824716887,647200.0
2031,450.0,318.7253937007874,647650.0
2032,750.0,318.9375307427447,648400.0
2033,450.0,319.0019665683383,648850.0
2034,400.0,319.04176904176904,649250.0
2035,200.0,318.983300589391,649450.0
2036,250.0,318.9494354442808,649700.0
2037,300.0,318.9401373895976,650000.0
2038,700.0,319.12702305051494,650700.0
2039,500.0,319.2156862745098,651200.0
2040,400.0,319.25526702596767,651600.0
2041,100.0,319.14789422135163,651700.0
2042,300.0,319.1385217816936,652000.0
2043,200.0,319.0802348336595,652200.0
2044,300.0,319.0709046454768,652500.0
2045,450.0,319.1348973607038,652950.0
2046,200.0,319.07669760625305,653150.0
2047,300.0,319.0673828125,653450.0
2048,50.0,318.9360663738409,653500.0
2049,350.0,318.9512195121951,653850.0
2050,250.0,318.9176011701609,654100.0
2051,500.0,319.00584795321635,654600.0
2052,300.0,318.9965903555772,654900.0
2053,400.0,319.0360272638754,655300.0
2054,250.0,319.00243309002434,655550.0
2055,750.0,319.21206225680936,656300.0
2056,450.0,319.27564414195433,656750.0
2057,100.0,319.16909620991254,656850.0
2058,350.0,319.18406993686256,657200.0
2059,300.0,319.1747572815534,657500.0
2060,300.0,319.1654536632703,657800.0
2061,150.0,319.0834141610087,657950.0
2062,300.0,319.07416383906934,658250.0
2063,100.0,318.96802325581393,658350.0
2064,250.0,318.9346246973366,658600.0
2065,400.0,318.973862536302,659000.0
2066,700.0,319.1582002902758,659700.0
2067,300.0,319.1489361702128,660000.0
2068,400.0,319.1880135331078,660400.0
2069,450.0,319.2512077294686,660850.0
2070,800.0,319.4833413809754,661650.0
2071,350.0,319.4980694980695,662000.0
2072,850.0,319.75397973950794,662850.0
2073,300.0,319.7444551591128,663150.0
2074,400.0,319.7831325301205,663550.0
2075,200.0,319.72543352601156,663750.0
2076,350.0,319.740009629273,664100.0
2077,350.0,319.7545717035611,664450.0
2078,550.0,319.86531986531986,665000.0
2079,50.0,319.7355769230769,665050.0
2080,100.0,319.6299855838539,665150.0
2081,600.0,319.76464937560036,665750.0
2082,250.0,319.7311569851176,666000.0
2083,400.0,319.7696737044146,666400.0
2084,250.0,319.73621103117506,666650.0
2085,200.0,319.67881112176417,666850.0
2086,400.0,319.71729755630093,667250.0
2087,150.0,319.6360153256705,667400.0
2088,250.0,319.602680708473,667650.0
2089,550.0,319.7129186602871,668200.0
2090,400.0,319.7513151602104,668600.0
2091,450.0,319.8135755258126,669050.0
2092,200.0,319.7563306258958,669250.0
2093,200.0,319.6991404011461,669450.0
2094,250.0,319.6658711217184,669700.0
2095,150.0,319.58492366412213,669850.0
2096,550.0,319.6948020982356,670400.0
2097,500.0,319.78074356530027,670900.0
2098,50.0,319.6522153406384,670950.0
2099,300.0,319.64285714285717,671250.0
2100,350.0,319.6573060447406,671600.0
2101,500.0,319.7431018078021,672100.0
2102,500.0,319.82881597717545,672600.0
2103,200.0,319.77186311787074,672800.0
2104,200.0,319.71496437054634,673000.0
2105,200.0,319.65811965811963,673200.0
2106,150.0,319.57759848125295,673350.0
2107,150.0,319.49715370018976,673500.0
2108,400.0,319.5353247984827,673900.0
2109,650.0,319.6919431279621,674550.0
2110,300.0,319.68261487446705,674850.0
2111,600.0,319.81534090909093,675450.0
2112,550.0,319.9242782773308,676000.0
2113,800.0,320.15137180700094,676800.0
2114,300.0,320.1418439716312,677100.0
2115,600.0,320.2741020793951,677700.0
2116,400.0,320.31176192725553,678100.0
2117,200.0,320.25495750708217,678300.0
2118,250.0,320.22180273714014,678550.0
2119,200.0,320.16509433962267,678750.0
2120,450.0,320.22630834512023,679200.0
2121,350.0,320.2403393025448,679550.0
2122,150.0,320.1601507300989,679700.0
2123,300.0,320.15065913371,680000.0
2124,450.0,320.21176470588233,680450.0
2125,200.0,320.1552210724365,680650.0
2126,250.0,320.12223789374707,680900.0
2127,600.0,320.25375939849624,681500.0
2128,750.0,320.4556129638328,682250.0
2129,700.0,320.63380281690144,682950.0
2130,450.0,320.69450961989673,683400.0
2131,300.0,320.68480300187616,683700.0
2132,300.0,320.67510548523205,684000.0
2133,400.0,320.71227741330836,684400.0
2134,300.0,320.7025761124122,684700.0
2135,200.0,320.64606741573033,684900.0
2136,750.0,320.846981750117,685650.0
2137,350.0,320.86061739943875,686000.0
2138,350.0,320.8742402992052,686350.0
2139,250.0,320.8411214953271,686600.0
2140,400.0,320.8780943484353,687000.0
2141,300.0,320.86834733893556,687300.0
2142,450.0,320.9286047596827,687750.0
2143,150.0,320.8488805970149,687900.0
2144,200.0,320.7925407925408,688100.0
2145,350.0,320.80615097856474,688450.0
2146,350.0,320.8197484862599,688800.0
2147,300.0,320.8100558659218,689100.0
2148,550.0,320.91670544439273,689650.0
2149,300.0,320.90697674418607,689950.0
2150,250.0,320.8740120874012,690200.0
2151,150.0,320.7946096654275,690350.0
2152,500.0,320.87784486762655,690850.0
2153,400.0,320.9145775301764,691250.0
2154,200.0,320.8584686774942,691450.0
2155,450.0,320.9183673469388,691900.0
2156,600.0,321.0477515067223,692500.0
2157,200.0,320.9916589434662,692700.0
2158,1000.0,321.30616025937934,693700.0
2159,550.0,321.412037037037,694250.0
