,Step,Reward,Total Mean,Total Reward
148,52427,250.0,266.4429530201342,39700.0
149,52775,350.0,267.0,40050.0
150,53047,250.0,266.887417218543,40300.0
151,53323,200.0,266.44736842105266,40500.0
152,53851,650.0,268.9542483660131,41150.0
153,54264,550.0,270.7792207792208,41700.0
154,54718,450.0,271.93548387096774,42150.0
155,54991,150.0,271.15384615384613,42300.0
156,55408,450.0,272.2929936305732,42750.0
157,55802,600.0,274.36708860759495,43350.0
158,56257,650.0,276.7295597484277,44000.0
159,56557,100.0,275.625,44100.0
160,57137,700.0,278.2608695652174,44800.0
161,57456,400.0,279.01234567901236,45200.0
162,58150,900.0,282.82208588957053,46100.0
163,58422,100.0,281.7073170731707,46200.0
164,58903,450.0,282.72727272727275,46650.0
165,59223,250.0,282.5301204819277,46900.0
166,59508,200.0,282.03592814371257,47100.0
167,59785,250.0,281.8452380952381,47350.0
168,60046,300.0,281.9526627218935,47650.0
169,60372,250.0,281.7647058823529,47900.0
170,60691,250.0,281.57894736842104,48150.0
171,60978,150.0,280.8139534883721,48300.0
172,61388,300.0,280.9248554913295,48600.0
173,61664,150.0,280.17241379310343,48750.0
174,61932,250.0,280.0,49000.0
175,62228,250.0,279.82954545454544,49250.0
176,62804,800.0,282.7683615819209,50050.0
177,63110,200.0,282.30337078651684,50250.0
178,63443,300.0,282.4022346368715,50550.0
179,63715,150.0,281.6666666666667,50700.0
180,64088,350.0,282.04419889502765,51050.0
181,64387,350.0,282.4175824175824,51400.0
182,64845,350.0,282.78688524590166,51750.0
183,65113,150.0,282.0652173913044,51900.0
184,65598,700.0,284.3243243243243,52600.0
185,65983,300.0,284.40860215053766,52900.0
186,66243,200.0,283.9572192513369,53100.0
187,66528,200.0,283.51063829787233,53300.0
188,66843,200.0,283.0687830687831,53500.0
189,67122,300.0,283.1578947368421,53800.0
190,67563,350.0,283.5078534031414,54150.0
191,67854,200.0,283.0729166666667,54350.0
192,68241,200.0,282.64248704663214,54550.0
193,68568,100.0,281.70103092783506,54650.0
194,69127,750.0,284.1025641025641,55400.0
195,69402,200.0,283.6734693877551,55600.0
196,69655,200.0,283.24873096446703,55800.0
197,69945,200.0,282.82828282828285,56000.0
198,70272,300.0,282.9145728643216,56300.0
199,70633,300.0,283.0,56600.0
200,70939,150.0,282.33830845771143,56750.0
201,71205,250.0,282.1782178217822,57000.0
202,71496,300.0,282.26600985221677,57300.0
203,71823,300.0,282.3529411764706,57600.0
204,72070,150.0,281.7073170731707,57750.0
205,72324,200.0,281.31067961165047,57950.0
206,72672,350.0,281.64251207729467,58300.0
207,73009,400.0,282.21153846153845,58700.0
208,73311,350.0,282.53588516746413,59050.0
209,73579,250.0,282.3809523809524,59300.0
210,73861,200.0,281.9905213270142,59500.0
211,74167,250.0,281.83962264150944,59750.0
212,74598,350.0,282.15962441314554,60100.0
213,74885,150.0,281.5420560747664,60250.0
214,75237,300.0,281.6279069767442,60550.0
215,75730,700.0,283.56481481481484,61250.0
216,76011,150.0,282.94930875576034,61400.0
217,76354,350.0,283.25688073394497,61750.0
218,76732,350.0,283.56164383561645,62100.0
219,77001,100.0,282.72727272727275,62200.0
220,77274,200.0,282.3529411764706,62400.0
221,77578,200.0,281.98198198198196,62600.0
222,77869,200.0,281.6143497757848,62800.0
223,78315,400.0,282.14285714285717,63200.0
224,78657,200.0,281.77777777777777,63400.0
225,79022,200.0,281.4159292035398,63600.0
226,79316,350.0,281.7180616740088,63950.0
227,79686,250.0,281.57894736842104,64200.0
228,79958,200.0,281.2227074235808,64400.0
229,80320,300.0,281.30434782608694,64700.0
230,80832,350.0,281.6017316017316,65050.0
231,81146,300.0,281.6810344827586,65350.0
232,81417,100.0,280.90128755364805,65450.0
233,81825,450.0,281.62393162393164,65900.0
234,82096,150.0,281.06382978723406,66050.0
235,82382,350.0,281.35593220338984,66400.0
236,82636,200.0,281.0126582278481,66600.0
237,83088,550.0,282.14285714285717,67150.0
238,83364,200.0,281.7991631799163,67350.0
239,83688,200.0,281.4583333333333,67550.0
240,84006,300.0,281.53526970954357,67850.0
241,84479,550.0,282.64462809917353,68400.0
242,84765,200.0,282.30452674897117,68600.0
243,85089,350.0,282.58196721311475,68950.0
244,85425,250.0,282.44897959183675,69200.0
245,85757,450.0,283.130081300813,69650.0
246,86150,550.0,284.2105263157895,70200.0
247,86494,300.0,284.2741935483871,70500.0
248,86783,300.0,284.33734939759034,70800.0
249,87052,350.0,284.6,71150.0
250,87350,300.0,284.6613545816733,71450.0
251,87645,200.0,284.3253968253968,71650.0
252,87954,300.0,284.3873517786561,71950.0
253,88267,300.0,284.4488188976378,72250.0
254,88727,350.0,284.70588235294116,72600.0
255,89040,300.0,284.765625,72900.0
256,89325,150.0,284.24124513618676,73050.0
257,89750,400.0,284.68992248062017,73450.0
258,90058,250.0,284.55598455598454,73700.0
259,90419,450.0,285.1923076923077,74150.0
260,90722,400.0,285.632183908046,74550.0
261,90948,150.0,285.1145038167939,74700.0
262,91497,900.0,287.45247148288973,75600.0
263,91784,200.0,287.1212121212121,75800.0
264,92061,50.0,286.22641509433964,75850.0
265,92379,200.0,285.90225563909775,76050.0
266,92625,150.0,285.39325842696627,76200.0
267,92902,150.0,284.8880597014925,76350.0
268,93359,700.0,286.43122676579924,77050.0
269,93641,150.0,285.9259259259259,77200.0
270,94006,400.0,286.3468634686347,77600.0
271,94514,750.0,288.0514705882353,78350.0
272,94810,450.0,288.64468864468864,78800.0
273,95113,250.0,288.5036496350365,79050.0
274,95597,550.0,289.45454545454544,79600.0
275,95976,400.0,289.8550724637681,80000.0
276,96262,350.0,290.072202166065,80350.0
277,96652,450.0,290.6474820143885,80800.0
278,97042,550.0,291.57706093189967,81350.0
279,97321,300.0,291.60714285714283,81650.0
280,97664,300.0,291.6370106761566,81950.0
281,97984,250.0,291.48936170212767,82200.0
282,98255,200.0,291.1660777385159,82400.0
283,98746,650.0,292.42957746478874,83050.0
284,99382,750.0,294.03508771929825,83800.0
285,99776,500.0,294.75524475524475,84300.0
286,100090,300.0,294.77351916376307,84600.0
287,100386,400.0,295.1388888888889,85000.0
288,100666,200.0,294.8096885813149,85200.0
289,101017,200.0,294.48275862068965,85400.0
290,101280,250.0,294.3298969072165,85650.0
291,101598,250.0,294.17808219178085,85900.0
292,102078,600.0,295.22184300341297,86500.0
293,102435,450.0,295.7482993197279,86950.0
294,102886,550.0,296.6101694915254,87500.0
295,103138,300.0,296.6216216216216,87800.0
296,103451,300.0,296.63299663299665,88100.0
297,103826,250.0,296.4765100671141,88350.0
298,104093,300.0,296.4882943143813,88650.0
299,104391,250.0,296.3333333333333,88900.0
300,104770,350.0,296.51162790697674,89250.0
301,105098,300.0,296.52317880794703,89550.0
302,105619,700.0,297.85478547854785,90250.0
303,105919,250.0,297.69736842105266,90500.0
304,106273,350.0,297.8688524590164,90850.0
305,106546,250.0,297.7124183006536,91100.0
306,106787,300.0,297.71986970684037,91400.0
307,107184,450.0,298.2142857142857,91850.0
308,107486,300.0,298.2200647249191,92150.0
309,107984,450.0,298.7096774193548,92600.0
310,108364,600.0,299.6784565916399,93200.0
311,108629,150.0,299.19871794871796,93350.0
312,109081,500.0,299.8402555910543,93850.0
313,109456,350.0,300.0,94200.0
314,109767,300.0,300.0,94500.0
315,110011,200.0,299.6835443037975,94700.0
316,110282,200.0,299.36908517350156,94900.0
317,110697,550.0,300.15723270440253,95450.0
318,110981,200.0,299.84326018808775,95650.0
319,111378,450.0,300.3125,96100.0
320,111749,450.0,300.77881619937693,96550.0
321,112048,300.0,300.77639751552795,96850.0
322,112363,300.0,300.7739938080495,97150.0
323,112747,450.0,301.2345679012346,97600.0
324,113042,350.0,301.38461538461536,97950.0
325,113312,200.0,301.07361963190186,98150.0
326,113640,250.0,300.91743119266056,98400.0
327,113869,200.0,300.609756097561,98600.0
328,114131,300.0,300.60790273556233,98900.0
329,114652,850.0,302.27272727272725,99750.0
330,115081,300.0,302.26586102719034,100050.0
331,115480,350.0,302.4096385542169,100400.0
332,115786,250.0,302.2522522522523,100650.0
333,116247,500.0,302.8443113772455,101150.0
334,116534,250.0,302.6865671641791,101400.0
335,116783,200.0,302.3809523809524,101600.0
336,117184,650.0,303.4124629080119,102250.0
337,117572,450.0,303.84615384615387,102700.0
338,117863,350.0,303.98230088495575,103050.0
339,118401,600.0,304.8529411764706,103650.0
340,118802,450.0,305.27859237536654,104100.0
341,119220,450.0,305.70175438596493,104550.0
342,119533,350.0,305.83090379008746,104900.0
343,119830,400.0,306.1046511627907,105300.0
344,120113,400.0,306.3768115942029,105700.0
345,120498,350.0,306.5028901734104,106050.0
346,120784,300.0,306.4841498559078,106350.0
347,121129,300.0,306.4655172413793,106650.0
348,121482,450.0,306.87679083094554,107100.0
349,121776,300.0,306.85714285714283,107400.0
350,122219,650.0,307.83475783475785,108050.0
351,122505,250.0,307.67045454545456,108300.0
352,122817,450.0,308.07365439093485,108750.0
353,123115,150.0,307.6271186440678,108900.0
354,123502,400.0,307.88732394366195,109300.0
355,123845,450.0,308.2865168539326,109750.0
356,124181,250.0,308.1232492997199,110000.0
357,124588,600.0,308.93854748603354,110600.0
358,125023,450.0,309.3314763231198,111050.0
359,125277,250.0,309.1666666666667,111300.0
360,125747,600.0,309.97229916897504,111900.0
361,126123,300.0,309.9447513812155,112200.0
362,126386,100.0,309.366391184573,112300.0
363,126810,400.0,309.61538461538464,112700.0
364,127112,300.0,309.5890410958904,113000.0
365,127405,250.0,309.42622950819674,113250.0
366,127675,250.0,309.26430517711174,113500.0
367,127956,250.0,309.1032608695652,113750.0
368,128320,450.0,309.4850948509485,114200.0
369,128889,850.0,310.94594594594594,115050.0
370,129186,300.0,310.9164420485175,115350.0
371,129484,500.0,311.4247311827957,115850.0
372,129731,100.0,310.857908847185,115950.0
373,130108,400.0,311.096256684492,116350.0
374,130469,350.0,311.2,116700.0
375,130855,550.0,311.8351063829787,117250.0
376,131131,350.0,311.9363395225464,117600.0
377,131541,400.0,312.16931216931215,118000.0
378,131852,250.0,312.0052770448549,118250.0
379,132233,300.0,311.9736842105263,118550.0
380,132960,850.0,313.38582677165357,119400.0
381,133238,250.0,313.21989528795814,119650.0
382,133565,400.0,313.4464751958225,120050.0
383,133983,450.0,313.8020833333333,120500.0
384,134390,550.0,314.4155844155844,121050.0
385,134784,500.0,314.89637305699483,121550.0
386,135059,350.0,314.9870801033592,121900.0
387,135296,350.0,315.0773195876289,122250.0
388,135640,350.0,315.1670951156812,122600.0
389,135909,300.0,315.12820512820514,122900.0
390,136314,350.0,315.2173913043478,123250.0
391,136758,500.0,315.6887755102041,123750.0
392,137033,100.0,315.1399491094148,123850.0
393,137337,350.0,315.2284263959391,124200.0
394,137739,350.0,315.3164556962025,124550.0
395,138136,500.0,315.7828282828283,125050.0
396,138452,300.0,315.74307304785896,125350.0
397,138771,350.0,315.8291457286432,125700.0
398,139069,350.0,315.91478696741854,126050.0
399,139365,400.0,316.125,126450.0
400,139763,400.0,316.33416458852867,126850.0
401,140042,300.0,316.29353233830847,127150.0
402,140312,200.0,316.0049627791563,127350.0
403,140828,700.0,316.95544554455444,128050.0
404,141311,650.0,317.77777777777777,128700.0
405,141626,350.0,317.85714285714283,129050.0
406,141941,200.0,317.56756756756755,129250.0
407,142285,450.0,317.8921568627451,129700.0
408,142711,500.0,318.3374083129584,130200.0
409,143094,500.0,318.780487804878,130700.0
410,143381,350.0,318.85644768856446,131050.0
411,143763,600.0,319.5388349514563,131650.0
412,144317,1000.0,321.1864406779661,132650.0
413,144686,550.0,321.7391304347826,133200.0
414,145007,450.0,322.04819277108436,133650.0
415,145479,550.0,322.59615384615387,134200.0
416,145871,550.0,323.14148681055156,134750.0
417,146272,300.0,323.0861244019139,135050.0
418,146527,100.0,322.55369928400955,135150.0
419,146821,150.0,322.14285714285717,135300.0
420,147051,200.0,321.85273159144896,135500.0
421,147470,650.0,322.6303317535545,136150.0
422,147756,300.0,322.5768321513002,136450.0
423,148143,450.0,322.87735849056605,136900.0
424,148433,200.0,322.5882352941176,137100.0
425,148964,850.0,323.8262910798122,137950.0
426,149246,200.0,323.53629976580794,138150.0
427,149677,500.0,323.9485981308411,138650.0
428,150085,450.0,324.24242424242425,139100.0
429,150373,300.0,324.1860465116279,139400.0
430,150665,300.0,324.12993039443154,139700.0
431,150915,250.0,323.9583333333333,139950.0
432,151330,550.0,324.48036951501155,140500.0
433,151615,250.0,324.3087557603687,140750.0
434,151886,350.0,324.367816091954,141100.0
435,152293,600.0,325.0,141700.0
436,152659,300.0,324.9427917620137,142000.0
437,152989,450.0,325.2283105022831,142450.0
438,153369,450.0,325.5125284738041,142900.0
439,153659,250.0,325.34090909090907,143150.0
440,154062,650.0,326.0770975056689,143800.0
441,154302,200.0,325.7918552036199,144000.0
442,154686,300.0,325.7336343115124,144300.0
443,155184,700.0,326.5765765765766,145000.0
444,155412,250.0,326.40449438202245,145250.0
445,155719,250.0,326.23318385650225,145500.0
446,156079,450.0,326.51006711409394,145950.0
447,156351,200.0,326.22767857142856,146150.0
448,156674,300.0,326.16926503340756,146450.0
449,157095,700.0,327.0,147150.0
450,157510,600.0,327.60532150776055,147750.0
451,158021,700.0,328.429203539823,148450.0
452,158413,450.0,328.69757174392936,148900.0
453,158667,300.0,328.63436123348015,149200.0
454,159051,600.0,329.2307692307692,149800.0
455,159367,350.0,329.2763157894737,150150.0
456,160158,1050.0,330.8533916849015,151200.0
457,160439,350.0,330.89519650655023,151550.0
458,160770,400.0,331.0457516339869,151950.0
459,161104,500.0,331.4130434782609,152450.0
460,161380,250.0,331.236442516269,152700.0
461,161656,300.0,331.16883116883116,153000.0
462,161967,550.0,331.6414686825054,153550.0
463,162212,200.0,331.35775862068965,153750.0
464,162565,500.0,331.7204301075269,154250.0
465,162864,400.0,331.86695278969955,154650.0
466,163430,800.0,332.8693790149893,155450.0
467,163713,300.0,332.7991452991453,155750.0
468,163933,200.0,332.51599147121533,155950.0
469,164487,850.0,333.6170212765957,156800.0
470,164859,500.0,333.9702760084926,157300.0
471,165145,250.0,333.79237288135596,157550.0
472,165410,200.0,333.5095137420719,157750.0
473,166005,1000.0,334.915611814346,158750.0
474,166505,700.0,335.6842105263158,159450.0
475,167014,650.0,336.34453781512605,160100.0
476,167365,500.0,336.68763102725364,160600.0
477,167711,350.0,336.7154811715481,160950.0
478,168010,350.0,336.74321503131523,161300.0
479,168328,250.0,336.5625,161550.0
480,168620,150.0,336.1746361746362,161700.0
481,168975,300.0,336.0995850622407,162000.0
482,169267,650.0,336.74948240165634,162650.0
483,169539,250.0,336.5702479338843,162900.0
484,169973,450.0,336.8041237113402,163350.0
485,170336,400.0,336.93415637860085,163750.0
486,170604,250.0,336.7556468172485,164000.0
487,170875,300.0,336.6803278688525,164300.0
488,171325,450.0,336.9120654396728,164750.0
489,171608,250.0,336.734693877551,165000.0
490,172052,600.0,337.2708757637474,165600.0
491,172336,350.0,337.2967479674797,165950.0
492,172881,950.0,338.5395537525355,166900.0
493,173180,200.0,338.2591093117409,167100.0
494,173622,350.0,338.2828282828283,167450.0
495,174037,500.0,338.60887096774195,167950.0
496,174321,250.0,338.430583501006,168200.0
497,174716,450.0,338.6546184738956,168650.0
498,175058,400.0,338.7775551102204,169050.0
499,175345,450.0,339.0,169500.0
500,175769,900.0,340.11976047904193,170400.0
501,176085,400.0,340.2390438247012,170800.0
502,176513,500.0,340.5566600397614,171300.0
503,177104,1000.0,341.86507936507934,172300.0
504,177470,550.0,342.2772277227723,172850.0
505,177778,350.0,342.29249011857706,173200.0
506,178087,350.0,342.3076923076923,173550.0
507,178376,450.0,342.5196850393701,174000.0
508,178794,500.0,342.82907662082516,174500.0
509,179231,650.0,343.4313725490196,175150.0
510,179600,300.0,343.34637964774953,175450.0
511,179892,250.0,343.1640625,175700.0
512,180222,450.0,343.37231968810914,176150.0
513,180826,650.0,343.9688715953307,176800.0
514,181385,900.0,345.0485436893204,177700.0
515,181860,600.0,345.5426356589147,178300.0
516,182243,550.0,345.93810444874276,178850.0
517,182513,250.0,345.75289575289577,179100.0
518,182919,350.0,345.76107899807323,179450.0
519,183217,300.0,345.6730769230769,179750.0
520,183575,250.0,345.489443378119,180000.0
521,183966,400.0,345.5938697318008,180400.0
522,184253,300.0,345.50669216061186,180700.0
523,184546,350.0,345.51526717557255,181050.0
524,184928,700.0,346.1904761904762,181750.0
525,185382,550.0,346.5779467680608,182300.0
526,185709,400.0,346.67931688804555,182700.0
527,186057,400.0,346.780303030303,183100.0
528,186456,600.0,347.25897920604916,183700.0
529,186737,300.0,347.1698113207547,184000.0
530,187014,250.0,346.98681732580036,184250.0
531,187317,350.0,346.9924812030075,184600.0
532,187606,300.0,346.90431519699814,184900.0
533,187896,350.0,346.91011235955057,185250.0
534,188294,400.0,347.0093457943925,185650.0
535,188565,200.0,346.7350746268657,185850.0
536,188832,300.0,346.6480446927374,186150.0
537,189145,350.0,346.6542750929368,186500.0
538,189451,350.0,346.6604823747681,186850.0
539,189826,350.0,346.6666666666667,187200.0
540,190234,800.0,347.50462107208875,188000.0
541,190558,500.0,347.7859778597786,188500.0
542,190868,250.0,347.6058931860037,188750.0
543,191283,400.0,347.7022058823529,189150.0
544,191689,500.0,347.9816513761468,189650.0
545,191966,350.0,347.98534798534797,190000.0
546,192284,300.0,347.8976234003656,190300.0
547,192772,350.0,347.9014598540146,190650.0
548,193107,450.0,348.08743169398906,191100.0
549,193500,500.0,348.3636363636364,191600.0
550,193819,400.0,348.4573502722323,192000.0
551,194086,300.0,348.3695652173913,192300.0
552,194352,200.0,348.1012658227848,192500.0
553,194839,750.0,348.82671480144404,193250.0
554,195111,200.0,348.55855855855856,193450.0
555,195451,550.0,348.9208633093525,194000.0
556,195765,300.0,348.8330341113106,194300.0
557,196081,250.0,348.6559139784946,194550.0
558,196376,300.0,348.5688729874776,194850.0
559,196650,350.0,348.57142857142856,195200.0
560,196980,250.0,348.39572192513367,195450.0
561,197258,200.0,348.1316725978648,195650.0
562,197654,500.0,348.4014209591474,196150.0
563,198018,500.0,348.67021276595744,196650.0
564,198719,1200.0,350.17699115044246,197850.0
565,199129,500.0,350.4416961130742,198350.0
566,199503,450.0,350.61728395061726,198800.0
567,199943,650.0,351.1443661971831,199450.0
568,200229,200.0,350.8787346221441,199650.0
569,200682,750.0,351.57894736842104,200400.0
570,200977,350.0,351.5761821366024,200750.0
571,201382,250.0,351.3986013986014,201000.0
572,201691,350.0,351.3961605584642,201350.0
573,201962,250.0,351.219512195122,201600.0
574,202391,750.0,351.9130434782609,202350.0
575,202846,600.0,352.34375,202950.0
576,203422,900.0,353.29289428076254,203850.0
577,203767,500.0,353.5467128027682,204350.0
578,204075,450.0,353.713298791019,204800.0
579,204363,350.0,353.7068965517241,205150.0
580,204642,200.0,353.4423407917384,205350.0
581,205134,700.0,354.0378006872852,206050.0
582,205642,750.0,354.7169811320755,206800.0
583,206097,550.0,355.0513698630137,207350.0
584,206665,900.0,355.982905982906,208250.0
585,207040,650.0,356.48464163822524,208900.0
586,207385,350.0,356.47359454855194,209250.0
587,207737,300.0,356.3775510204082,209550.0
588,208007,200.0,356.1120543293718,209750.0
589,208438,850.0,356.9491525423729,210600.0
590,208750,150.0,356.5989847715736,210750.0
591,209039,100.0,356.1655405405405,210850.0
592,209314,350.0,356.1551433389545,211200.0
593,209646,500.0,356.3973063973064,211700.0
594,210067,800.0,357.14285714285717,212500.0
595,210444,550.0,357.46644295302013,213050.0
596,210713,200.0,357.20268006700167,213250.0
597,210999,300.0,357.10702341137124,213550.0
598,211352,450.0,357.2621035058431,214000.0
599,211667,450.0,357.4166666666667,214450.0
600,211964,300.0,357.32113144758733,214750.0
601,212472,800.0,358.0564784053156,215550.0
602,212830,650.0,358.54063018242124,216200.0
603,213100,300.0,358.44370860927154,216500.0
604,213342,100.0,358.0165289256198,216600.0
605,213639,300.0,357.9207920792079,216900.0
606,214190,800.0,358.6490939044481,217700.0
607,214449,300.0,358.55263157894734,218000.0
608,214720,150.0,358.2101806239737,218150.0
609,215039,350.0,358.1967213114754,218500.0
610,215408,450.0,358.34697217675944,218950.0
611,215824,550.0,358.66013071895424,219500.0
612,216256,850.0,359.4616639477977,220350.0
613,216819,900.0,360.34201954397395,221250.0
614,217165,700.0,360.8943089430894,221950.0
615,217476,400.0,360.9577922077922,222350.0
616,217778,450.0,361.1021069692058,222800.0
617,218144,650.0,361.56957928802586,223450.0
618,218536,500.0,361.79321486268174,223950.0
619,218873,350.0,361.7741935483871,224300.0
620,219168,250.0,361.59420289855075,224550.0
621,219451,300.0,361.4951768488746,224850.0
622,219724,100.0,361.0754414125201,224950.0
623,220088,500.0,361.2980769230769,225450.0
624,220547,550.0,361.6,226000.0
625,220818,300.0,361.50159744408944,226300.0
626,221239,550.0,361.8022328548644,226850.0
627,221525,300.0,361.70382165605093,227150.0
628,221822,450.0,361.84419713831477,227600.0
629,222317,850.0,362.6190476190476,228450.0
630,222700,300.0,362.5198098256735,228750.0
631,223022,550.0,362.8164556962025,229300.0
632,223331,350.0,362.7962085308057,229650.0
633,223627,350.0,362.77602523659306,230000.0
634,224160,850.0,363.54330708661416,230850.0
635,224509,350.0,363.52201257861634,231200.0
636,224808,450.0,363.65777080062793,231650.0
637,225125,450.0,363.7931034482759,232100.0
638,225569,600.0,364.1627543035994,232700.0
639,225795,250.0,363.984375,232950.0
640,226415,650.0,364.4305772230889,233600.0
