Step,Reward,Total Mean,Total Reward
836420,500,466.2865642,940500
836770,300,466.2041625,940800
837136,400,466.171372,941200
837413,150,466.0148515,941350
837734,350,465.9574468,941700
838132,400,465.9248269,942100
838773,850,466.1146812,942950
839017,150,465.958498,943100
839409,400,465.9259259,943500
839715,250,465.8193485,943750
840020,250,465.7128762,944000
840697,950,465.9516765,944950
841083,650,466.0423854,945600
841355,250,465.9359606,945850
841747,600,466.0019695,946450
842284,600,466.0679134,947050
842907,900,466.2813576,947950
843392,300,466.1996067,948250
843742,250,466.0933661,948500
844372,850,466.2819253,949350
844665,300,466.2002946,949650
845111,550,466.2414132,950200
845563,800,466.4051005,951000
846032,600,466.4705882,951600
846606,950,466.7074963,952550
846911,100,466.5279138,952650
847530,900,466.7400881,953550
847825,300,466.6585127,953850
848493,1050,466.9437653,954900
849062,850,467.1309873,955750
849456,700,467.2447484,956450
850005,550,467.2851563,957000
850730,850,467.4719375,957850
851130,500,467.4878049,958350
851480,250,467.381765,958600
851808,300,467.3001949,958900
852290,300,467.2187043,959200
852561,200,467.0886076,959400
853098,650,467.1776156,960050
853519,600,467.2422179,960650
853881,400,467.2095284,961050
854429,750,467.3469388,961800
854783,450,467.3385138,962250
855511,950,467.5728155,963200
855781,100,467.3944687,963300
856218,600,467.4587779,963900
856617,500,467.4745516,964400
856975,350,467.4176357,964750
857251,150,467.2639225,964900
857763,500,467.2797677,965400
858242,500,467.2955975,965900
858520,100,467.1179884,966000
858829,250,467.0130498,966250
859321,700,467.1256039,966950
859636,150,466.9724771,967100
859908,50,466.7712355,967150
860255,250,466.6666667,967400
860826,650,466.7550627,968050
861180,200,466.626506,968250
861485,300,466.5462428,968550
862008,850,466.7308618,969400
862406,500,466.746872,969900
862852,650,466.8350168,970550
863262,450,466.8269231,971000
863560,250,466.7227295,971250
864048,650,466.8107589,971900
864747,1050,467.0907345,972950
865380,800,467.2504798,973750
865812,550,467.2901679,974300
866223,300,467.2099712,974600
866657,600,467.2735985,975200
867119,400,467.2413793,975600
867644,800,467.4006702,976400
867987,400,467.3684211,976800
868377,400,467.3362028,977200
868821,700,467.4474187,977900
869180,400,467.4151935,978300
869701,650,467.5023878,978950
870137,550,467.5417661,979500
870452,350,467.485687,979850
871316,950,467.7157845,980800
871667,350,467.6596759,981150
872294,750,467.7941877,981900
872736,500,467.8095238,982400
873166,550,467.8486435,982950
873611,500,467.8639391,983450
874048,600,467.9267713,984050
874357,250,467.8231939,984300
875016,900,468.0285036,985200
875363,250,467.9249763,985450
875798,400,467.8927385,985850
876354,900,468.097723,986750
876709,350,468.0417259,987100
877025,300,467.9620853,987400
877565,950,468.1904311,988350
877998,700,468.3001894,989050
878523,900,468.504496,989950
878917,400,468.4720908,990350
879292,400,468.4397163,990750
879950,800,468.5964083,991550
880384,600,468.658479,992150
880868,800,468.8149197,992950
881355,500,468.8296366,993450
881837,450,468.8207547,993900
882241,550,468.8590288,994450
882820,750,468.9915174,995200
883133,200,468.8648139,995400
883610,650,468.9500942,996050
884036,450,468.9411765,996500
884475,550,468.9793039,997050
884994,750,469.1114245,997800
885393,450,469.1024436,998250
885780,400,469.0699859,998650
886162,550,469.1079812,999200
886498,500,469.1224777,999700
886880,600,469.1838649,1000300
887280,600,469.2451946,1000900
887704,650,469.3298969,1001550
888159,650,469.4145199,1002200
888500,400,469.3820225,1002600
888818,350,469.3261582,1002950
889245,700,469.4340505,1003650
889772,750,469.5652174,1004400
890383,750,469.6962617,1005150
891144,1000,469.9439514,1006150
891522,500,469.9579832,1006650
891979,600,470.0186654,1007250
892280,300,469.9393657,1007550
892782,600,470,1008150
893211,650,470.083877,1008800
893803,500,470.0978109,1009300
894282,750,470.2281192,1010050
894556,50,470.0325733,1010100
895189,850,470.2093023,1010950
895821,850,470.385867,1011800
896167,300,470.3066914,1012100
896597,550,470.3437065,1012650
896901,200,470.2181987,1012850
897407,650,470.3016241,1013500
897905,750,470.4313544,1014250
898329,450,470.4218822,1014700
898770,550,470.4587581,1015250
899392,950,470.6808708,1016200
899953,700,470.787037,1016900
900387,400,470.7542804,1017300
900960,700,470.8603145,1018000
901282,400,470.8275543,1018400
901686,600,470.8872458,1019000
902001,400,470.8545035,1019400
902385,400,470.8217913,1019800
902690,400,470.7891094,1020200
903403,700,470.8948339,1020900
903837,700,471.000461,1021600
904638,1000,471.2442396,1022600
905071,650,471.3265776,1023250
905627,750,471.4548803,1024000
905988,400,471.4219972,1024400
906315,300,471.3431463,1024700
906578,350,471.2873563,1025050
907019,650,471.3694853,1025700
907497,700,471.4745062,1026400
908069,900,471.671258,1027300
908366,300,471.5924736,1027600
908818,300,471.5137615,1027900
909117,350,471.4580468,1028250
909518,700,471.5627864,1028950
910013,600,471.6216216,1029550
910336,300,471.5430403,1029850
910808,650,471.624714,1030500
911420,900,471.820677,1031400
911848,750,471.9478738,1032150
912236,500,471.9606947,1032650
912660,500,471.9735039,1033150
913161,600,472.0319635,1033750
913612,600,472.0903697,1034350
914004,500,472.1031022,1034850
914616,950,472.3210214,1035800
915053,550,472.3564266,1036350
915362,350,472.3006834,1036700
915820,400,472.2677596,1037100
916083,200,472.1438325,1037300
916666,900,472.3384895,1038200
917178,600,472.3965439,1038800
917780,950,472.6136364,1039750
918182,550,472.648796,1040300
918480,250,472.5476839,1040550
918995,750,472.6736269,1041300
919315,350,472.6179673,1041650
919749,550,472.6530612,1042200
920129,500,472.6654578,1042700
920433,250,472.5645673,1042950
920856,600,472.6222826,1043550
921168,350,472.5667723,1043900
921703,700,472.6696833,1044600
922237,800,472.8177295,1045400
922572,350,472.7622061,1045750
923179,1000,473.0004519,1046750
923677,550,473.0352304,1047300
924058,600,473.0925508,1047900
924686,550,473.1272563,1048450
925086,500,473.1393775,1048950
925533,450,473.128945,1049400
925915,450,473.1185219,1049850
926458,800,473.2657658,1050650
926725,350,473.2102656,1051000
927523,900,473.4023402,1051900
928325,750,473.5267656,1052650
928677,400,473.493705,1053050
929198,600,473.5505618,1053650
929629,500,473.5624438,1054150
930108,650,473.6416704,1054800
930496,600,473.6983842,1055400
930868,250,473.598026,1055650
931225,450,473.5874439,1056100
931808,800,473.7337517,1056900
932209,300,473.655914,1057200
932598,600,473.7124944,1057800
932902,350,473.6571173,1058150
933336,600,473.7136465,1058750
933929,900,473.9042934,1059650
934476,650,473.983013,1060300
934882,500,473.9946381,1060800
935544,850,474.1625726,1061650
935989,550,474.1964286,1062200
936643,850,474.3641232,1063050
937051,550,474.3978591,1063600
937446,400,474.3646901,1064000
938002,950,474.5766488,1064950
938508,700,474.6770601,1065650
938784,300,474.5992876,1065950
939352,700,474.6995995,1066650
939663,350,474.6441281,1067000
940016,450,474.6331703,1067450
940466,650,474.7111111,1068100
940822,450,474.7001333,1068550
941567,1000,474.9333925,1069550
942149,700,475.0332889,1070250
942505,300,474.9556344,1070550
942953,500,474.9667406,1071050
943488,750,475.0886525,1071800
944006,650,475.1661498,1072450
944312,300,475.088574,1072750
944601,150,474.9446658,1072900
945225,850,475.1106195,1073750
945621,500,475.1216276,1074250
946032,550,475.1547303,1074800
946480,400,475.1215201,1075200
946759,100,474.9558304,1075300
947123,500,474.9668874,1075800
947580,650,475.0441306,1076450
947974,650,475.1213057,1077100
948467,550,475.154321,1077650
948855,550,475.1873072,1078200
949196,250,475.0881057,1078450
949496,450,475.0770586,1078900
949799,250,474.977993,1079150
950101,450,474.967004,1079600
950892,1000,475.1978892,1080600
951302,450,475.1868132,1081050
951702,550,475.2196837,1081600
952282,450,475.2086078,1082050
952621,300,475.1316945,1082350
952918,300,475.0548486,1082650
953779,1050,475.3070175,1083700
954235,400,475.2740026,1084100
954563,300,475.1971954,1084400
954869,250,475.0985545,1084650
955332,400,475.0656743,1085050
955684,300,474.9890591,1085350
956095,600,475.0437445,1085950
956522,650,475.1202449,1086600
957035,700,475.2185315,1087300
957515,350,475.163827,1087650
958029,550,475.1965066,1088200
958337,250,475.0982104,1088450
958698,350,475.04363,1088800
959240,750,475.1635412,1089550
959517,350,475.1089799,1089900
959966,500,475.1198257,1090400
960286,200,475,1090600
960580,300,474.9238137,1090900
960982,600,474.9782419,1091500
961312,250,474.8803828,1091750
961715,300,474.8043478,1092050
962102,500,474.8152977,1092550
962460,300,474.7393571,1092850
962861,550,474.7720365,1093400
963261,450,474.7612847,1093850
963524,300,474.6854664,1094150
963971,750,474.8048569,1094900
964353,450,474.7941049,1095350
964781,750,474.9133449,1096100
965251,550,474.945864,1096650
965941,1050,475.1948052,1097700
966618,850,475.3569883,1098550
967293,1100,475.6271626,1099650
967691,550,475.6593169,1100200
968151,450,475.6482282,1100650
968599,650,475.7235421,1101300
969112,500,475.7340242,1101800
969569,650,475.8092361,1102450
970029,750,475.9275237,1103200
970304,50,475.7438551,1103250
970618,350,475.6896552,1103600
970888,300,475.6139595,1103900
971329,550,475.6459948,1104450
971871,850,475.8071459,1105300
972097,200,475.6884682,1105500
972710,1100,475.9569892,1106600
973284,850,476.1177988,1107450
973874,700,476.2140095,1108150
974247,450,476.2027491,1108600
974784,1000,476.4276514,1109600
975232,650,476.5021459,1110250
975723,650,476.5765766,1110900
976003,350,476.5222985,1111250
976412,600,476.575225,1111850
976930,400,476.5424165,1112250
977350,550,476.5738758,1112800
977831,650,476.6481164,1113450
978419,800,476.7864784,1114250
978753,450,476.7750214,1114700
979166,550,476.8063275,1115250
979474,250,476.7094017,1115500
979963,800,476.8475011,1116300
980360,400,476.8146883,1116700
980918,850,476.973965,1117550
981404,700,477.0691126,1118250
981820,500,477.0788913,1118750
982223,400,477.0460358,1119150
982497,200,476.9279932,1119350
982918,350,476.8739353,1119700
983261,450,476.8624947,1120150
983857,950,477.0638298,1121100
984299,750,477.1799234,1121850
984590,200,477.0620748,1122050
985057,600,477.1143221,1122650
985478,350,477.0603229,1123000
985861,650,477.133758,1123650
986364,550,477.1646859,1124200
986680,300,477.0895206,1124500
987090,450,477.0780322,1124950
987366,300,477.0029674,1125250
987761,400,476.970339,1125650
988070,300,476.8953833,1125950
988696,1000,477.1168501,1126950
988970,300,477.0418959,1127250
989284,250,476.9458545,1127500
989537,300,476.8710359,1127800
989916,500,476.8808115,1128300
990325,700,476.9750739,1129000
990807,850,477.1326014,1129850
991127,450,477.1211482,1130300
991435,450,477.1097046,1130750
991742,250,477.0139182,1131000
992074,400,476.9814503,1131400
992483,450,476.9700801,1131850
992894,500,476.979781,1132350
993251,600,477.0315789,1132950
993697,750,477.1464646,1133700
994009,250,477.0509045,1133950
994421,400,477.0185029,1134350
994828,400,476.9861286,1134750
995672,1200,477.289916,1135950
996089,600,477.3414532,1136550
996509,450,477.3299748,1137000
996909,550,477.36047,1137550
997225,450,477.3489933,1138000
997663,500,477.3584906,1138500
998230,400,477.3260687,1138900
998540,250,477.2308337,1139150
999446,700,477.3241206,1139850
999761,350,477.2708246,1140200
