,Step,Reward,Total Mean,Total Reward
318,114610,350.0,341.0658307210031,108800.0
319,115045,550.0,341.71875,109350.0
320,115433,550.0,342.3676012461059,109900.0
321,115682,350.0,342.39130434782606,110250.0
322,115927,200.0,341.9504643962848,110450.0
323,116380,250.0,341.6666666666667,110700.0
324,116799,550.0,342.3076923076923,111250.0
325,117281,400.0,342.4846625766871,111650.0
326,117767,600.0,343.27217125382265,112250.0
327,118119,300.0,343.140243902439,112550.0
328,118437,200.0,342.7051671732523,112750.0
329,118670,150.0,342.1212121212121,112900.0
330,118936,150.0,341.5407854984894,113050.0
331,119288,150.0,340.96385542168673,113200.0
332,119557,100.0,340.24024024024027,113300.0
333,119811,100.0,339.52095808383234,113400.0
334,120147,250.0,339.25373134328356,113650.0
335,120648,750.0,340.4761904761905,114400.0
336,120924,300.0,340.3560830860534,114700.0
337,121302,300.0,340.23668639053255,115000.0
338,121627,500.0,340.7079646017699,115500.0
339,121889,200.0,340.29411764705884,115700.0
340,122192,250.0,340.02932551319645,115950.0
341,123167,1050.0,342.10526315789474,117000.0
342,123438,250.0,341.83673469387753,117250.0
343,123815,500.0,342.29651162790697,117750.0
344,124216,550.0,342.8985507246377,118300.0
345,124540,350.0,342.91907514450867,118650.0
346,125002,500.0,343.371757925072,119150.0
347,125279,250.0,343.1034482758621,119400.0
348,125765,650.0,343.98280802292265,120050.0
349,126124,500.0,344.42857142857144,120550.0
350,126661,650.0,345.2991452991453,121200.0
351,127106,550.0,345.8806818181818,121750.0
352,127448,150.0,345.3257790368272,121900.0
353,128090,1000.0,347.17514124293785,122900.0
354,128365,100.0,346.4788732394366,123000.0
355,128826,550.0,347.05056179775283,123550.0
356,129120,250.0,346.7787114845938,123800.0
357,129753,700.0,347.76536312849163,124500.0
358,130030,300.0,347.63231197771586,124800.0
359,130347,150.0,347.0833333333333,124950.0
360,130616,250.0,346.81440443213296,125200.0
361,131033,450.0,347.09944751381215,125650.0
362,131384,400.0,347.24517906336087,126050.0
363,131807,650.0,348.0769230769231,126700.0
364,132156,50.0,347.26027397260276,126750.0
365,132404,300.0,347.1311475409836,127050.0
366,132751,500.0,347.54768392370573,127550.0
367,133048,250.0,347.2826086956522,127800.0
368,133539,750.0,348.3739837398374,128550.0
369,133819,250.0,348.1081081081081,128800.0
370,134087,350.0,348.1132075471698,129150.0
371,134366,350.0,348.1182795698925,129500.0
372,134670,450.0,348.39142091152814,129950.0
373,135086,500.0,348.7967914438503,130450.0
374,135722,750.0,349.8666666666667,131200.0
375,136074,400.0,350.0,131600.0
376,136358,500.0,350.39787798408486,132100.0
377,136694,400.0,350.5291005291005,132500.0
378,136935,200.0,350.13192612137203,132700.0
379,137380,550.0,350.6578947368421,133250.0
380,137777,300.0,350.5249343832021,133550.0
381,138261,600.0,351.1780104712042,134150.0
382,138672,500.0,351.56657963446474,134650.0
383,139105,450.0,351.8229166666667,135100.0
384,139367,300.0,351.68831168831167,135400.0
385,139637,350.0,351.6839378238342,135750.0
386,140162,600.0,352.3255813953488,136350.0
387,140430,350.0,352.319587628866,136700.0
388,140818,750.0,353.3419023136247,137450.0
389,141340,650.0,354.1025641025641,138100.0
390,141812,450.0,354.3478260869565,138550.0
391,142305,750.0,355.35714285714283,139300.0
392,142572,450.0,355.5979643765903,139750.0
393,143147,550.0,356.0913705583756,140300.0
394,143650,650.0,356.8354430379747,140950.0
395,144070,250.0,356.5656565656566,141200.0
396,144639,400.0,356.6750629722922,141600.0
397,144993,350.0,356.65829145728645,141950.0
398,145273,400.0,356.76691729323306,142350.0
399,145680,550.0,357.25,142900.0
400,146359,750.0,358.2294264339152,143650.0
401,146646,500.0,358.5820895522388,144150.0
402,147057,500.0,358.93300248138956,144650.0
403,147452,450.0,359.15841584158414,145100.0
404,147736,250.0,358.8888888888889,145350.0
405,148013,400.0,358.99014778325125,145750.0
406,148347,350.0,358.968058968059,146100.0
407,148644,200.0,358.578431372549,146300.0
408,148988,350.0,358.5574572127139,146650.0
409,149277,400.0,358.6585365853659,147050.0
410,149605,450.0,358.8807785888078,147500.0
411,150115,650.0,359.5873786407767,148150.0
412,150450,500.0,359.9273607748184,148650.0
413,150717,300.0,359.7826086956522,148950.0
414,151111,400.0,359.87951807228916,149350.0
415,151553,650.0,360.5769230769231,150000.0
416,151842,150.0,360.0719424460432,150150.0
417,152325,400.0,360.1674641148325,150550.0
418,152601,400.0,360.26252983293557,150950.0
419,153051,600.0,360.8333333333333,151550.0
420,153428,350.0,360.80760095011874,151900.0
421,153720,300.0,360.66350710900474,152200.0
422,154095,300.0,360.5200945626477,152500.0
423,154543,450.0,360.7311320754717,152950.0
424,154838,450.0,360.94117647058823,153400.0
425,155360,650.0,361.61971830985914,154050.0
426,155639,400.0,361.7096018735363,154450.0
427,155905,350.0,361.68224299065423,154800.0
428,156180,100.0,361.0722610722611,154900.0
429,156639,500.0,361.3953488372093,155400.0
430,156964,250.0,361.1368909512761,155650.0
431,157540,700.0,361.9212962962963,156350.0
432,157984,450.0,362.1247113163972,156800.0
433,158356,350.0,362.0967741935484,157150.0
434,158658,200.0,361.7241379310345,157350.0
435,159021,450.0,361.92660550458714,157800.0
436,159429,450.0,362.12814645308924,158250.0
437,159672,250.0,361.87214611872145,158500.0
438,160032,300.0,361.7312072892939,158800.0
439,160515,500.0,362.04545454545456,159300.0
440,160815,400.0,362.13151927437644,159700.0
441,161349,550.0,362.5565610859729,160250.0
442,161678,350.0,362.5282167042889,160600.0
443,161995,300.0,362.3873873873874,160900.0
444,162270,150.0,361.91011235955057,161050.0
445,162564,350.0,361.8834080717489,161400.0
446,162905,450.0,362.08053691275165,161850.0
447,163157,200.0,361.71875,162050.0
448,163438,300.0,361.5812917594655,162350.0
449,163809,350.0,361.55555555555554,162700.0
450,164107,400.0,361.64079822616407,163100.0
451,164491,400.0,361.72566371681415,163500.0
452,165239,1000.0,363.1346578366446,164500.0
453,165504,200.0,362.7753303964758,164700.0
454,166088,550.0,363.1868131868132,165250.0
455,166733,600.0,363.7061403508772,165850.0
456,167019,250.0,363.45733041575494,166100.0
457,167510,600.0,363.9737991266376,166700.0
458,167861,400.0,364.0522875816994,167100.0
459,168150,200.0,363.69565217391306,167300.0
460,168439,350.0,363.6659436008677,167650.0
461,168964,600.0,364.1774891774892,168250.0
462,169359,450.0,364.3628509719222,168700.0
463,169980,650.0,364.9784482758621,169350.0
464,170826,1000.0,366.3440860215054,170350.0
465,171356,550.0,366.7381974248927,170900.0
466,171608,100.0,366.1670235546039,171000.0
467,171936,350.0,366.13247863247864,171350.0
468,172213,300.0,365.9914712153518,171650.0
469,172631,700.0,366.70212765957444,172350.0
470,172903,350.0,366.6666666666667,172700.0
471,173252,400.0,366.73728813559325,173100.0
472,173550,300.0,366.59619450317126,173400.0
473,173835,250.0,366.35021097046416,173650.0
474,174234,450.0,366.5263157894737,174100.0
475,174614,600.0,367.01680672268907,174700.0
476,174878,250.0,366.77148846960165,174950.0
477,175180,300.0,366.6317991631799,175250.0
478,175471,400.0,366.70146137787054,175650.0
479,176181,700.0,367.3958333333333,176350.0
480,176460,300.0,367.25571725571723,176650.0
481,176727,250.0,367.0124481327801,176900.0
482,177389,700.0,367.70186335403724,177600.0
483,177889,550.0,368.07851239669424,178150.0
484,178324,750.0,368.8659793814433,178900.0
485,178728,450.0,369.0329218106996,179350.0
486,179013,300.0,368.8911704312115,179650.0
487,179281,250.0,368.6475409836066,179900.0
488,179567,350.0,368.60940695296523,180250.0
489,180258,850.0,369.59183673469386,181100.0
490,180834,500.0,369.857433808554,181600.0
491,181333,800.0,370.7317073170732,182400.0
492,181648,300.0,370.5882352941176,182700.0
493,181974,300.0,370.44534412955466,183000.0
494,182355,550.0,370.80808080808083,183550.0
495,182664,250.0,370.56451612903226,183800.0
496,183378,1000.0,371.83098591549293,184800.0
497,183786,600.0,372.28915662650604,185400.0
498,184124,450.0,372.4448897795591,185850.0
499,184570,450.0,372.6,186300.0
500,184865,300.0,372.45508982035926,186600.0
501,185198,400.0,372.50996015936255,187000.0
502,185485,250.0,372.26640159045724,187250.0
503,185897,400.0,372.32142857142856,187650.0
504,186187,250.0,372.0792079207921,187900.0
505,186410,250.0,371.8379446640316,188150.0
506,186695,200.0,371.4990138067061,188350.0
507,186945,400.0,371.5551181102362,188750.0
508,187304,350.0,371.51277013752457,189100.0
509,187796,850.0,372.45098039215685,189950.0
510,188219,500.0,372.7005870841487,190450.0
511,188480,300.0,372.55859375,190750.0
512,188804,250.0,372.3196881091618,191000.0
513,189103,300.0,372.17898832684824,191300.0
514,189474,300.0,372.0388349514563,191600.0
515,189779,300.0,371.8992248062016,191900.0
516,190090,300.0,371.76015473887816,192200.0
517,190414,450.0,371.9111969111969,192650.0
